las reservas , ñongatupykuéra
arrepentirá ,arrepentirá
da ,ombojára *
igual ,koichaite
quiero ,apota *
sol ,kuarahy
y ,ha
palmeras ,palmeras
y ,ha
no ,no
arrepentirá ,arrepentirá
no ,no
quedaban ,opytami *
fuerzas ,mbaretekuéra
para ,omombyta *
través ,través
de la ventana , rovetã _gua
de su habitación ,i_ koty _gui
de ,de
y ,ha
la panza , tye
de ,de
burro ,burro
estaba ,oĩmi *
como ,ha'u *
estaba ,oimemi *
esa esquina ,upe tugua
la ,la
peregrinaban sus ojos ,peregrinaban i_ tesakuéra
y ,ha
a el escondite , kañyha _pe
y ,ha
esquivo ,saite
todo ,todo
de ,de
de ,de
calles ,okahakuéra
llevaban ,oguerahami *
la ,la
la ,la
misma ,ae
de ,de
las islas , ypa'ũnguéra
de ,de
la nostalgia , techaga'u
de ,de
pradera ,ñu
enorme ,poro'o
pero ,jepéramo
la ,la
en el culo , tevi _pe
la ,la
y ,ha
y ,ha
de ,de
la ,la
de ,de
la ,la
visto ,ambyao *
las ,las
mansiones ,mansiones
de ,de
más ,más
las ,las
enseñó ,okuaaukakuri *
cierto ,añete
la ,la
dedos ,dedos
oscuros ,ñypytũ
y ,ha
nombres ,rérakuéra
de ,de
casas ,ogapykuéra
constituían ,constituían
lo ,lo
más ,más
importante ,importante
de el patrimonio arquitectónico , mba'e arquitectónico _gui
de ,de
la oscuridad , ñypytũ
envolvía ,oñuvãmi *
la isla presagiaba el fin de el año , ypa'ũ oha'uvõmi *  apýra  arajere _gua
y ,ha
el fin , apy
de el mundo , yvóra _gui
de ,de
gitano ,gitano
el cielo , yvága
empezó ,oñepyrũkuri *
subieron ,ojupikuri *
arriba ,oguahẽ *
subió ,ojupikuri *
arriba ,oguahẽ *
rusos ,rusos
y ,ha
subieron ,ombojupikuri *
arriba ,oguahẽ *
el invierno es , araro'y oha'e *
verano ,mbyry'ái
y ,ha
el verano es , mbyry'ái oha'e *
invierno ,ro'y
hace ,ojapo *
años ,arajerekuéra
de ,de
arriba ,oguahẽ *
diciembre ,diciembre
no llovía ,ndokyimi *
era ,ára
umbrío ,umbrío
en la confianza , jerovia _pe
de el sol inagotable , kuarahy opa'ỹva _gua
sus tinieblas ,i_ pytũmbykuéra
huelga ,huelga
sospechosos ,ndaijeroviahái
los huevos , tupi'akuéra
de ,de
frutas ,‘akuéra
de ,de
avena ,avena
de ,de
ser ,ser
de ,de
tiempos ,árakuéra
normales ,normales
aquellos tiempos ,umi árakuéra
de ,de
camareros ,camareros
felices ,felices
arqueología ,arqueología
de ,de
desayuno ,desayuno
buffet ,buffet
libre ,ae
para ,omombyta *
clientes ,clientes
recelosos ,rari
reivindicaciones ,reivindicaciones
sociales ,jojapy
y ,ha
de ,de
cartón ,cartón
y ,ha
purpurina ,purpurina
en el sombrero , akãngao _pe
de ,de
copa ,kagua
guiñaba el ojo ,ambohesavimi *  tesa
para ,omombyta *
la fiesta , arete
de ,de
fin ,apýra
de ,de
año ,arajere
dólares ,dólares
todo ,todo
libre ,nandi
orquesta ,orquesta
baile ,jerokyha
bebidas ,jey'urãnguéra
aparte ,aparte
boca ,juru
sangrienta ,sangrienta
la vista , techa
de una máquina ,una máquina _gua
de ,de
tuvo ,orekokuri *
el nombre , téra
y ,ha
el apellido , terajoapy
no ,no
carga ,carga
cuenta ,cuenta
y ,ha
en el rostro , tova _pe
de ,de
a la verdad , añete _pe
de el dinero , pirapire _gui
mano ,avatisoka
distancia ,mombyrykue
con la sonrisa , pukavy _ndi
medio ,mbytere
camino ,tape
sobre la voluntad , tembipota ári
de ,de
fiesta ,arete
y ,ha
de ,de
las mañanas , pyharevekuekuéra
bueno ,marangatu
no ,no
bueno ,marangatu
los brazos , jyvakuéra
a el cielo , ára _pe
y ,ha
sobre su panza ,i_ tye ári
está ,oime *
cubierto ,cubierto
y ,ha
de ,de
la isla sopla el viento , ypa'ũ omboyvytu *  yvytu
y ,ha
llueve ,oky *
manzanilla ,manzanilla
es ,oha'e *
bonito ,bonito
pero ,jepéramo
viento ,yvytu
y ,ha
lluvia ,ama
veía ,veía
obligado ,obligado
uno ,ambojuaju *
y ,ha
ponía ,omohendami *
cara ,cara
de ,de
científico ,científico
japonés ,japonés
a el chico , mitã'i _pe
gigante ,gigante
podría ,podría
ser ,ser
mediante ,mediante
una explosión nuclear ,una explosión nuclear
volvió la cabeza ,ojerekuri *  akã
la recepción , ñemoguahẽ
besaba ,besaba
sí ,sí
misma ,ae
en un eficaz intento ,un intento katupyry _pe
de ,de
de los labios , rembekuéra _gua
en aquella penumbra ,amo pytũmby _pe
de ,de
naturaleza ,naturaleza
no conseguía ,ndopojáirimi *
luz ,tesape
eléctrica ,eléctrica
mañanera ,ko'ẽmegua
a la habitación , koty _pe
la ,la
espera de el milagro ,ojerovia *  pokatu _gui
de el sol , kuarahy _gui
vista ,resa
los resultados , tembiapokuekuéra
de el cruce , juasa _gui
de ,de
negra ,kamba
e ,ha
hindú ,hindú
hindú ,hindú
y ,ha
holandés ,holandés
holandés ,holandés
y ,ha
negra ,hũ
español ,español
e ,ha
hindú ,hindú
mulata ,ka'ajarýi
e ,ha
hindú ,hindú
holandesa ,holandesa
y ,ha
mulato ,ka'ajarýi
las combinaciones raciales , joparakuéra raciales
de la confusión , javo'ói _gua
de las razas , te'ýikuéra _gui
espléndido ,espléndido
como la playa ,ha'u *  rembe'y
de ,de
habrá ,oimet *
sol ,kuarahy
sale el sol ,osẽ *  kuarahy
seguro ,seguro
saldrá ,osẽt *
y ,ha
arrojó a el interior ,omombokuri *  ryepy _pe
en el asiento trasero , apyka trasero _pe
y ,ha
no ,no
ver ,ver
condenada ,condenada
a la eterna penumbra , pytũmby apyra'ỹ _pe
quiere ,oja'e *
ver ,ver
no esperó su respuesta ,ndojeroviaikuri * i_ mbohovái
llaman ,llaman
y ,ha
fueron ,ohokuri *
comienzos ,ypykuéra
de ,de
siglo ,siglo
las ,las
familias ,ogaguakuéra
más ,más
ricas ,mba'ererekoha
de ,de
la ,la
ciudad ,ciudad
como ,ha'u *
rutinaria ,rutinaria
en el mundo , yvy _pe
hermoso ,porã
como ,ha'u *
la pregunta , ñeporandu
obligó ,ojurakuri *
y ,ha
la ,la
circulante ,circulante
había ,oimemi *
los labios , rembekuéra
y ,ha
el rostro , tova
y ,ha
nostálgico ,nostálgico
comunica ,okuaauka *
con el mar , yguasu ndive
está ,oime *
no ,no
sí ,sí
pero ,jepéramo
no ,no
importa ,importa
dijo ,ho'ytakuri *
de ,de
espaldas ,atukupekuéra
pensó ,opy'amongetakuri *
y ,ha
lo ,lo
servía ,omoangapyhymi *
de ,de
fondo ,guy
de ,de
de ,de
hace ,ojapo *
sol ,kuarahy
hace ,omba'apo *
sol ,kuarahy
hacía ,omba'apomi *
sol ,kuarahy
de ,de
gitano ,gitano
volvió ,ojerekuri *
el cielo , ára
subieron ,ojupikuri *
arriba ,oguahẽ *
parece ,ohi'ã *
hicieron ,omba'apokuri *
arriba ,oguahẽ *
llevaron el sol ,orahakuri *  kuarahy
interesaba ,interesaba
y ,ha
repartieron el viento ,omboja'okuri *  yvytu
y ,ha
la lluvia , ama
de ,de
pasé ,ambohasakuri *
y ,ha
ve ,ve
y ,ha
su rostro viejo ,i_ tova ymaguare
sabio ,arandu
triste ,asy
través ,través
los mangos , yguekuéra
las ,las
jacarandás ,karóvakuéra
troquelados ,troquelados
sobre el fondo obsesivo , tugua obsesivo ári
de los cielos grises , yvágakuéra hũngy _gui
y ,ha
bien ,bien
cuidado ,poguy
a el servicio , pytyvõ _me
de ,de
guía ,tendota
las gracias , apoporãmbykuéra
de ,de
a un concierto ,un concierto _pe
de ,de
he ,aime *
visto ,amboao *
de ,de
fin ,apy
de ,de
año ,arajere
la cena , karu
de ,de
es ,oha'e *
elegante ,fifi
pero ,jepéramo
no ,no
el ambiente , jereha
y ,ha
los ensayos , ñeha'ãnguéra
de ,de
para ,omombyta *
de ,de
la ,la
las muchachas , mitãrusukuéra
han ,oime *
turulatas ,turulatas
son ,pu
amables ,pireporã
dicen ,ho'yta *
altas ,puku
pagan ,omyengovia *
las ,las
feas ,váiro
y ,ha
beben ,hoi'u *
ron ,ron
y ,ha
coca ,coca
cola ,tuguái
van ,oho *
madre ,sy
como la hija ,akaru *  ra'a
quieren ,opota *
guiñó el ojo ,oresavikuri *  tesa
de ,de
más ,más
famoso ,famoso
de ,de
la ,la
de ,de
es la canción ,oha'e *  guahu
más ,más
hermosa ,porã
de ,de
todo ,todo
y ,ha
es ,oha'e *
antiguo ,tuja
más ,más
antiguo ,yma
monótonos ,monótonos
como ,ajepy'ajoko *
la ,la
cerrazón ,yvytĩ
de el cielo , ára _gui
embalse ,embalse
de ,de
agua ,y
como ,añemboapyte *
si ,si
los ojos , tesakuéra
de el primer día , ára primer _gua
ante ,ante
iba ,ohomi *
de ,de
sol ,kuarahy
de ,de
el aviso , marandu
de ,de
desprendimientos ,desprendimientos
convertía ,ombovami *
realidades ,añeteguakuéra
de ,de
arbustos ,arbustos
piedras ,itakuéra
blandas ,blandas
de ,de
alma ,ánga
inconsistente ,inconsistente
de ,de
suelo de la selva ,suelo  ka'aguasu _gui
de ,de
vez ,jey
alzaba ,omopu'ãmi *
para ,ojoko *
el cielo , yvága
si ,si
continuaba ,continuaba
la esquina , tugua
aquella ventana ,amo rovetã
a la luz , tesape _pe
y ,ha
el calor , jope
pero ,jepéramo
las nubes persistían , araikuéra ojetu'umi *
inmediatas ,inmediatas
como una amenaza total ,añemboapyte * una amenaza oĩmbáva
concentrado ,concentrado
punto ,punto
para ,omombyta *
la única nación , tetã año
hermosa ,porã
y ,ha
libre ,nandi
en el mundo , yvóra _pe
de ,de
pronto ,pojava
acentuó la claridad ambiental ,acentuó  tesakã ambiental
y ,ha
de ,de
sol ,kuarahy
por la promesa , ñe'ẽme'ẽ rehe
enderezó en el momento ,omoñembo'ykuri *  sapy'a _pe
de ,de
rasante ,rasante
y ,ha
aparecían ,ojehechaukami *
majestuosas ,majestuosas
abajo ,abajo
y ,ha
lo ,lo
las bahías , yjerekuéra
viento ,yvytu
m ,m
de ,de
kilómetros ,kilómetros
hora ,hora
el conductor volvió el rostro , sãmbyhyha ojevykuri *  tova
de ,de
gordo ,kyra
gitano ,gitano
hepático ,hepático
de ,de
vientos ,yvytukuéra
marino ,marino
entusiasmo ,taku
he ,aime *
de ,de
he ,aĩ *
pero ,jepéramo
de ,de
joven ,mitã
habría ,habría
ser ,ser
marino ,marino
para ,ojoko *
el canal , ygarape
de ,de
va ,oho *
por el canal , ygarape _re
de ,de
marino en ese barco ,marino upe yga _pe
mundo ,arapy
está ,oiko *
lleno ,chovi
de ,de
barcos ,ygakuéra
sé ,sé
sé ,sé
barco ,yga
es ,oha'e *
aprietas un botón ,pejopy * un botón
y ,ha
vas a el norte ,reho *  yvate _pe
y ,ha
el tiempo , ára
harán ,ojapot *
taxis ,taxis
taxistas ,taxistas
la melancólica observación quedaba , jehecha py'angekói opytami *
iluminada ,iluminada
y ,ha
duchas ,duchas
el sol , kuarahy
y ,ha
no ,no
cuanto ,cuanto
falta ,falta
con la urgencia , tagẽ _ndi
escapa el sol ,ojehekýi *  kuarahy
saltó de el vehículo ,opopokuri *  mba'yru _gua
y ,ha
fue ,ohokuri *
de ,de
recepción ,ñemoguahẽ
y ,ha
la ropa , ao
primero ,primero
desvistió ,ombóikuri *
la húmeda penumbra , pytũmby akỹ
de ,de
madera ,yvyra
por la eterna sombra , kuarahy'ã apyra'ỹ rupi
la ,la
y ,ha
perlada ,perlada
y ,ha
gotas ,tykyrekuéra
de ,de
agua ,y
parecían ,ohi'ãmi *
vivir ,vivir
y ,ha
agua hasta el pecho ,agua  pyti'a peve
diluvio sobre la cabeza ,diluvio  ruvicha ári
las ,las
aguas de el cielo ,aguas  yvága _gua
con las lágrimas , tesaykuéra ndive
salían de sus ojos ,osẽmi * i_ tesakuéra _gua
borbotones ,chororokuéra
más ,más
incontrolables ,incontrolables
través ,través
de ,de
lluvia ,ama
y ,ha
lágrimas ,tesaykuéra
o ,térã
las definitivas profundidades , typykuéra opytaitéva
y ,ha
para ,opyta *
la piedra oscura , ita ypytũ
ocupaba el cerebro ,ajokuáimi *  apytu'ũ
o ,térã
a la playa , tembe'y _pe
para ,opyta *
la penumbra , pytũmby
y ,ha
embargo ,embargo
el tibio mar , para tibio
estaba ,oĩmi *
inmerso ,inmerso
de ,de
abrigo ,ahoja
de ,de
mujer ,tembireko
la sensación , ñeñandu
de ,de
de ,de
otoño ,otoño
la lluvia , ama
más ,más
habita el recuerdo ,oime *  mandu'aha
fue ,oha'ekuri *
el rostro , tova
de la mujer , tembireko _gui
con la dimensión , tuichakue ndive
de su propia cabeza ,iñ_ akã tee _gui
y ,ha
y ,ha
de ,de
rasgos ,rasgos
por las aguas , ykuéra rupi
musitó ,musitó
y ,ha
echó ,omboitykuri *
como ,ajepy'ajoko *
si ,si
de ,de
repente ,repente
perdido ,perdido
jefe ,tendota
habría ,habría
todo ,todo
mucho más barato ,mucho más ndahepýi
acababa ,omombami *
de ,de
tenía ,orekomi *
frío en los huesos ,ambochyryry *  kanguekuéra _pe
y ,ha
de ,de
de ,de
día ,ára
o ,térã
de ,de
año ,arajere
la voz , ahy'o
de ,de
interés ,kuaase
y ,ha
tardó ,oarekuri *
cuenta ,cuenta
de ,de
insistía ,otu'umi *
no ,no
pero ,jepéramo
lo ,lo
habríamos ,habríamos
en su casa ,hi'_ óga _pe
de ,de
o ,térã
compré en las rebajas ,ajoguakuri *  jeguejykuéra _pe
de la calle , guataha _gui
de ,de
más ,más
personal ,tee
no sé ,no sé
y ,ha
primera ,primera
persona ,yvypóra
no creo ,naimo'ãi *
necesario ,kotevẽpyre
no ,no
ser ,ser
para ,opyta *
saben ,saben
lo ,lo
es el toque ,oha'e *  pu
de ,de
queda ,queda
de el clamor , sapukái _gui
de la vejez , tujakue _gua
en el crepúsculo , pytũmby _pe
de este día solar ,ko ára solar _gua
es la vida ,oha'e *  tekove
de ,de
toque ,jepoko
de ,de
queda ,queda
supone ,supone
la gente , yvypóra
recoge ,opo'o *
y ,ha
acuesta ,omoñeno *
con ese crepúsculo diario ,upe pytũmby ko'ẽregua _ndi
nos ,nos
adiestra para la experiencia mortal ,ombokatupyry *  tembiasakue manokatúva g̃uarã
y ,ha
cinco ,cinco
veces ,jevykuéra
y ,ha
u ,térã
años ,arajerekuéra
uno ,ambojoaju *
la verdad es , añetegua oha'e *
aprende ,ojetavy'o *
no ,no
puede ,okuaa *
llega el turno ,oguahẽ *  ha
todos ,todos
mueren esa muerte ejemplar ,oarapa * ku mano ejemplar
crea ,ojapo *
adeptos ,adeptos
adictos ,adictos
pero ,jepéramo
todos ,todos
llevan ,oraha *
cabo ,apýra
es ,oha'e *
curioso ,curioso
pesar ,py'apy
de ,de
lo ,lo
único ,año
nos ,nos
salva ,salva
ante ,ante
mismos ,ae
y ,ha
ante ,ante
el orden supremo , tembiapoukapy supremo
de ,de
el universo es nuestro deseo consciente , arapy oha'e * ñande pota consciente
o ,térã
no ,no
de ,de
de ,de
perfección ,perfección
piensa ,oimo'ã *
la ,la
única ,año
indiscutible ,indiscutible
y ,ha
total ,oĩmbáva
está en la muerte ,oime *  mano _pe
suelo ,yvy
mismo ,ae
la verdad , añetegua
una convicción axiomática no es ,una convicción axiomática ndoha'ei *
lo ,lo
mismo ,ae
de ,de
perfecciones ,perfecciones
vitalistas ,vitalistas
y ,ha
conviene ,conviene
de ,de
lo ,lo
mejor ,porãve
posible ,ikatúva
y ,ha
en la medida , ta'ã _me
estamos ,roĩ *
lector ,lector
el mochuelo alcanza cierta edad , suinda omoingo * cierta edad
confunde ,ombojavy *
y ,ha
sino ,sino
dueño ,karai
duerme ,oke *
si ,si
puede ,opojái *
valle ,yvype
decía ,ho'ytami *
está el fuego ,oiko *  tatarendy
está ,oĩ *
y ,ha
su pequeña hija ,i_ ta'ýra kytomi
lo ,lo
miraba ,omañami *
posible ,ikatúva
friolero ,friolero
es ,oha'e *
mejor ,porãve
el amanecer , ko'ẽsoro
y ,ha
son mis amigos ,oha'e * che mitãnguéra
los ,los
ven en la oscuridad ,ven  pytũ _me
los gatos , mbarakajakuéra
y ,ha
los búhos , urukure'akuéra
no ,no
los murciélagos , mbopikuéra
son ,pu
ciegos ,ciegos
el misterio , jekuaa'ỹ
de los búhos , urukure'akuéra _gua
comienza ,oypy *
ser ,ser
lleva ,ogueraha *
tiempo ,ára
de la antigüedad helena , ymaguare helena _gua
o ,térã
romana ,romana
fueron ,ohokuri *
de su vida ,i_ jeikove _gua
refugiados ,refugiados
políticos ,políticos
la inteligencia , akãguasu
responden ,ombohovái *
nos ,nos
causa a el mismo tiempo ,ombojehu *  ára ae _pe
risa ,puka
y ,ha
miedo ,chuchu
cosa ,mba'e
no ,no
había ,oĩmi *
sucedido ,sucedido
lo ,lo
decía ,ho'ytami *
de ,de
sí ,sí
misma ,ae
podríamos ,podríamos
los hombres , yvypórakuéra
somos ,roha'e *
buenos ,marangatu
somos ,roha'e *
buenos ,katupyry
pero ,jepéramo
somos ,roha'e *
malos ,ahẽ
somos ,jaha'e *
mejores ,porãve
no ,no
sino ,sino
cuestión ,cuestión
el murciélago nocturno , mbopi pyharepegua
y ,ha
la golondrina diurna , mbyju'i arakuegua
alimentan de los insectos volantes ,omongaru *  moñáikuéra volantes _gua
mosquitos ,ñati'ũnguéra
encuentran en el aire ,ojuhu *  pytu _pe
y ,ha
entran en sus bocas ,osyry * i_ jurukuéra _pe
lo ,lo
único ,año
los ,los
diferencia ,joavy
para ,opyta *
la luz , tesape
parecido ,parecido
nos ,nos
sucede a los hombres ,oiko *  karaikuéra _pe
nuestra luz es ,ñane mba'erendy oha'e *
para ,opyta *
nosotros somos ,ore roha'e *
delicados ,apesỹi
y ,ha
los ,los
castizos ,castizos
dicen ,ho'yta *
la nación española comienza , tetã española oypy *
can ,jagua
de ,de
las ,las
cabezas ,akãnguéra
y ,ha
acaba ,omomba *
en la laguna , ypa _pe
de ,de
de ,de
la ,la
yo no quiero ,che ndapotai *
decir ,decir
nada ,nada
de ,de
secuaces ,secuaces
pero ,jepéramo
de ,de
pronto ,pojava
vengan de nuestra risa ,vengan ñande puka _gui
tiro ,mbokapu
limpio ,potĩ
los niños , mitã'ikuéra
inquietan con las tinieblas nocturnas ,omoangata *  pytũmbykuéra pyharegua _ndi
los ,los
consideramos ,consideramos
adultos ,kakuaagua
dejan ,dejan
por los misterios , kañymbykuéra rehe
de el mediodía , asaje _gui
de ,de
alba ,ko'ẽmby
y ,ha
de el crepúsculo , pytũmby _gui
rara ,tapiagua'ỹ
y ,ha
triste ,emba'embyasy
evidencia ,techaukapy
de ,de
madurez ,madurez
la vida , rembiasakue
polariza ,polariza
el placer , vy'a
y ,ha
estrella de el crepúsculo ,estrella  pytũmby _gui
de ,de
alba ,arasẽ
pero ,jepéramo
el nombre , réra
de esa estrella ,upe mbyja _gui
latín ,latín
es ,oha'e *
roma ,hainga
quiere ,oja'e *
la fiesta , arete
pero ,jepéramo
no ,no
vale ,vale
lo ,lo
peor ,vaive
puede ,oikatu *
ser ,ser
no es ,ndoha'ei *
pobre ,mboriahu
imbécil ,tavyrai
ridículo ,pukarã
feo ,váiro
sino ,sino
desmazalado ,desmazalado
todos los pintores envidian ,todos los pintores envidian
en su muerte ,i_ mano _pe
porque ,ajeve
desde la sepultura , tyvy guive
parece ,ohi'ã *
más ,más
vivo ,katupyry
como ,akaru *
todo ,todo
convincente ,convincente
lo ,lo
conozco ,akuaa *
pero ,jepéramo
es ,oha'e *
peligroso ,poromongyhyjéva
los guardias civiles no debían , mañahakuéra civiles no debían
es ,oha'e *
decir ,decir
los ,los
cuernos ,turukuéra
la angustia , jepy'apy
enfermedad ,tasy
de ,de
alma ,pytu
la falsedad , tovameguã
nos ,nos
apoyábamos ,ropytyvõmi *
imitan nuestra habla ,imitan ñane ñe'ẽ
y ,ha
los macacos , karajakuéra
nos ,nos
ofenden ,oñemyrõ *
porque ,ajeve
hacen ,omba'apo *
de ,de
parientes ,parientes
pobres ,oikotevẽva
hambre ,tãimbu
la sed , y'uhéi
y ,ha
el frío son , pu frío
amenazas ,amenazas
constantes ,poguapy
para todos los ,opyta * todos los
seres ,seres
vivos ,katupyry
pero ,jepéramo
los hombres , yvypórakuéra
hacemos de su satisfacción ,jajapo * i_ vy'a _gua
alarde ,alarde
decorativo ,decorativo
y ,ha
vano ,vano
los jóvenes escritores , kuatiahaihárakuéra peky
de ,de
andan ,oho *
por el bosque , ka'aguy rehe
de ,de
los ,los
de ,de
de ,de
la ,la
y ,ha
mismo ,ae
podríamos ,podríamos
y ,ha
escribió ,okuatiakuri *
de la voluntad , pota _gui
de ,de
de ,de
los ,los
pueden ,opojái *
de ,de
café ,café
gotas ,tykyrekuéra
llaman ,llaman
carajillos ,carajillos
y ,ha
tanto ,tanto
peces ,pirakuéra
en la laguna , ypa _pe
comerán ,oñemboapytet *
como ,ha'u *
he ,aĩ *
dicho ,ñe'enga
el abominable hombre , kuimba'e abominable
de ,de
no es ,ndoha'ei *
hombre ,yvypóra
sino ,sino
mujer ,rembireko
de ,de
y ,ha
una emigración ,una emigración
el mejor ejemplo , techapyrã porãve
y ,ha
coincidencia ,coincidencia
de ,de
los ,los
