las reservas , ñongatupykuéra
titíes ,titíes
encuentra ,ojuhu *
más ,más
pequeños ,karape
de el mundo , yvy _gua
de ,de
apenas ,pepy'apy *
medio ,mbytere
kilo ,kilo
grupos ,atykuéra
por los padres , rukuéra rupi
de ,de
años ,arajerekuéra
anteriores ,mboyvegua
y ,ha
las crías pequeñas , ñemoñanguéra ra'y
más ,más
actuales ,ãgagua
la combinación , jopara
de ,de
adultos ,tyarõ
más ,más
frecuente ,tapiagua
y ,ha
dos ,dos
machos ,machos
la ,la
comparten ,comparten
igual ,jojaha
la hembra está , kuña oiko *
receptiva ,receptiva
y ,ha
no muestra ,no muestra
señales ,mborekuéra
visibles ,visibles
de ,de
cansancio ,soso
acoplan ,acoplan
o ,térã
período ,período
de ,de
lactancia ,ñekambu
la vida sexual , tekove sexual
comparación ,comparación
con las normas , tekorãnguéra _ndi
de ,de
los ,los
demás mamíferos ,demás mamíferos
es ,oha'e *
sorprendente ,ñeimo'ã'ỹva
la hembra no es , kuña ndoha'ei *
fértil ,fértil
de ,de
tiempo ,ára
y ,ha
energía ,energía
para el animal ,omombyta *  tymba
hay ,oĩ *
dos ,dos
razones ,kuaahakuéra
fundamentales ,fundamentales
las ,las
lo ,lo
perversos ,ahẽ
como ,akaru *
para ,omombyta *
deriva de su tamaño ,deriva i_ tuichakue _gua
ser ,ser
pequeño ,michĩ
hace ,ojapo *
vulnerables ,vulnerables
todo ,todo
de ,de
depredadores ,depredadores
y ,ha
y ,ha
vigilantes ,omañáva
uno ,ajuaju *
de ,de
permanece ,opyta *
de ,de
centinela ,mañandára
solitario ,ha'eño
sería ,sería
incluso ,incluso
la atención , jesareko
de ,de
dos ,dos
padres ,pa'ikuéra
no basta ,no basta
uno ,ambojuaju *
de ,de
estaría ,estaría
comer ,comer
y ,ha
el cachorro , jagua'i
a el mismo tiempo , ára ae _pe
su pequeña envergadura ,i_ hovana kachape
la necesidad , hýi
es ,oha'e *
más ,más
imperiosa ,imperiosa
las pérdidas , jerokañynguéra
ante ,ante
traen a el mundo ,ogueru *  yvy _pe
gemelos ,kõi
primates ,primates
de ,de
doble ,pekõi
mama ,titi
no pueden ,ndokatui *
camadas ,camadas
más ,más
grandes ,rusu
en el momento , sapy'a _pe
de el nacimiento , teñói _gui
una décima parte de el peso ,una décima oho *  pohyikue _gua
de su madre ,i_ sy _gua
tanto ,tanto
como ,akaru *
si ,si
luz ,tembipe
bebés ,kunumikuéra
de ,de
la mitad , ku'a
su madre ,i_ sy
las hembras , kuñanguéra
ven ,ven
obligadas ,obligadas
son ,pu
pequeños ,sa'i
de ,de
hecho ,jehupyre
la ,la
traslada ,orova *
rara ,pokã
vez ,jevy
puede ,okuaa *
la madre no puede , sy ndoikatui *
cuanto ,cuanto
comer ,comer
de ,de
lo ,lo
normal ,normal
para ,omombyta *
la protección , ñangareko
de el brote , reñói _gua
de las plantas , ka'akuéra _gua
y ,ha
los animales salvajes , tymbakuéra sagua'a
e ,ha
insectos ,moñáikuéra
carecerían de su primera alimentación ,carecerían i_ ñemongaru primera _gua
el largo sueño , topehýi puku
una buena nevada conserva ,una nevada katupyry oñongatu *
la tierra cultivable , tetã cultivable
de los temibles efectos , ra'ykuekuéra mongyhyjéva _gua
de el hielo , yrypy'a _gui
y ,ha
la ,la
de ,de
humedad ,te'õ
y ,ha
temperatura ,temperatura
viene el sabio refrán ,ou *  ñe'enga arandu
popular ,kavure'i
de ,de
año ,arajere
de ,de
nieves ,nieves
año ,arajere
de ,de
bienes ,bienes
de ,de
precipitaciones ,precipitaciones
puede ,okatu *
consecuencias ,tapykueguakuéra
catastróficas ,catastróficas
algunas zonas ,algunas zonas
de ,de
registran ,ojepovyvy *
nevadas ,nevadas
récord ,récord
como ,añemboapyte *
las ,las
años ,arajerekuéra
los ,los
formaron ,ombohekokuri *
metros ,ta'ãhakuéra
de ,de
nieve ,nieve
uno de los efectos ,ambojuapy *  ra'ykuekuéra _gua
más ,más
de ,de
precipitaciones ,precipitaciones
o ,térã
sobre ,sobre
puntos ,puntos
indeseados ,pota'ỹ
las ,las
principales ,pu'akave
ocurren ,ojehu *
los ,los
y ,ha
las montañas , yvytykuéra
de ,de
pero ,jepéramo
el mayor peligro para la vida humana , mongyhyjeha tuichave opyta *  tembiasa humana
y ,ha
las propiedades , mba'ekuéra
encuentra ,ojuhu *
los ,los
la región está , yvy oiko *
supuesto ,supuesto
los vulnerables valles , yvypekuéra vulnerables
lugar ,tekoha
en las laderas , yvy'ãnguéra _pe
inclinación ,ñeke'ã
superior ,tuichave
los ,los
y ,ha
pueden ,oikatu *
por un aumento ,un aumento _re
de ,de
temperatura ,temperatura
de ,de
viento ,yvytu
o ,térã
descuidado ,descuidado
una avalancha puede ,una avalancha oikatu *
entero en unos segundos ,akuaauka * unos segundos _pe
árboles ,árboles
y ,ha
edificios ,ógakuéra
a su paso ,i_ jehasaha _pe
las ,las
de ,de
viso ,viso
gran ,gran
éxito ,éxito
en algunas zonas ,algunas zonas _pe
colocan ,okuapytĩ *
cargas ,cargas
explosivas ,explosivas
para ,omombyta *
aludes ,aludes
intencionados ,intencionados
comienza ,oypy *
emplean ,oporu *
y ,ha
de ,de
estructuras ,estructuras
en cualquier caso ,cualquier caso _pe
están ,oiko *
la ciencia , emba'ekuaa
nos ,nos
ha ,oĩ *
como ,añemboapyte *
para ,ojoko *
nieve ,nieve
artificial ,artificial
entiende ,oñe'ẽkumby *
tiene ,oreko *
nada ,nada
de ,de
artificio ,artificio
no ,no
de ,de
laboratorio ,laboratorio
de una fórmula secreta ,una fórmula herunguã _gui
de ,de
magia ,paje
nos ,nos
ha ,oĩ *
el aire , yvytu
y ,ha
el agua , y
más ,más
produce ,omoheñói *
de un cañón ,un cañón _gua
mezcla ,jehe'a
aire ,pytu
presión ,presión
y ,ha
la mezcla , jopara
precipita ,precipita
través ,través
de ,de
toberas ,toberas
sirven ,omoangapyhy *
de ,de
atomizador ,atomizador
el aire , yvytu
y ,ha
el agua , y
gotas ,tykykuéra
como ,ajepy'ajoko *
consecuencia ,tapykuegua
de la pérdida , jerokañy _gua
de ,de
presión ,presión
helados ,rypy'are'ẽnguéra
unen ,ombojuaju *
salen de otras toberas ,osẽ * otras toberas _gui
y ,ha
son ,pu
con la forma definitiva , ta'anga opytaitéva ndive
de ,de
auténticos ,añetegua
copos ,copos
de ,de
nieve ,nieve
más ,más
de ,de
metros ,ta'ãhakuéra
de ,de
distancia ,mombyrykue
por el camino , tape rupi
unirán ,ombojojat *
y ,ha
cuanto ,cuanto
más ,más
frío ,frío
y ,ha
más ,más
seco ,piru
el aire , yvytu
la sequedad , ypi
de el aire ambiental , pytu ambiental _gui
es ,oha'e *
la diferencia , juavy
de ,de
presión ,presión
de ,de
hielo ,yrypy'a
y ,ha
el vapor , timbo
de ,de
agua ,y
de ,de
nieve ,nieve
de ,de
aire ,yvytu
comprimido ,comprimido
no contiene ,no contiene
propulsor ,propulsor
de ,de
aire ,pytu
de ,de
toberas ,toberas
el aire , yvytu
presión ,presión
no ,no
de ,de
nieve ,nieve
sino ,sino
de ,de
distribución ,distribución
de esta técnica ,ko aporeko _gui
es ,oha'e *
y ,ha
los depósitos , ñongatuhakuéra
de ,de
aire ,pytu
comprimido ,comprimido
unas conducciones ,unas conducciones
el aire , pytu
comprimido ,comprimido
propulsión ,propulsión
puede ,opojái *
y ,ha
lo ,lo
único ,año
necesita ,okotevẽ *
de ,de
agua ,y
cercana ,cercana
la pila comenzó , aty omboypykuri *
de ,de
noviembre ,noviembre
de ,de
squash ,squash
contaba con un balcón ,omombe'umi * un balcón _ndi
en su parte superior ,i_ pesẽngue yvateve _pe
trazó ,trazó
tiza ,tiza
marco sobre el suelo ,amoha'anga *  yvy ári
y ,ha
colocó la primera fila ,okuapytĩkuri *  rysýi primera
de ,de
ladrillos ,ladrillos
muerta ,muerta
tendrá ,oguerekot *
lugar ,mamo
de ,de
maduración ,ajukue
la liberación es , jora oha'e *
fruto ,‘a
más ,más
o ,térã
mayor ,kakuaa
o ,térã
menor ,michĩve
de ,de
rotura ,mondoro
definitiva ,opytaitéva
de ,de
la ,la
misma ,ae
todo ,todo
ha ,oĩ *
de ,de
la ,la
y ,ha
devastadora ,devastadora
verdaderas ,añetegua
legiones ,legiones
de ,de
anticuerpos ,anticuerpos
específicos ,específicos
de cada tipo ,cada tipo _gui
de ,de
virus ,virus
han ,oime *
preparado ,preparado
para la gran batalla ,ojoko *  ñorairõ gran
desencadena ,omboiko *
y ,ha
es ,oha'e *
aparece la mayor parte de los síntomas ,osẽ *  mboja'opy tuichave  techaukahakuéra _gui
produce la enfermedad ,omoheñói *  tasy
su capacidad ,i_ tembiapokuaa
de ,de
reproducción ,ñemoñare
es ,oha'e *
la ,la
pero ,jepéramo
no ,no
es ,oha'e *
así ,ajapyhykuri *
primer ,primer
lugar ,tekoha
de el estado , teko _gui
de ,de
animal ,animal
o ,térã
humano ,humano
de ,de
virus ,virus
como el causante ,ha'u *  apohare
de ,de
inductores ,inductores
de ,de
cáncer ,cáncer
parecen ,ohi'ã *
de ,de
momento ,sapy'a
inatacables ,inatacables
ha ,oime *
la infección , mba'asy
caso ,caso
de ,de
haya ,haya
a la enfermedad , mba'asy _pe
desaparece ,oñemi *
de ,de
forma ,ta'anga
momentánea ,sapy'arã
contra ,contra
de ,de
virus ,virus
haya ,haya
posterioridad ,posterioridad
pueden ,okatu *
incluso ,incluso
de ,de
vida ,rembiasakue
de ,de
y ,ha
de ,de
conocieron ,okuaakuri *
reúnen ,ombyaty *
sola ,ha'eño
el vehículo , mba'eryru
nos ,nos
domina ,opu'aka *
hubo ,oimekuri *
fuertes ,mbarete
resistencias ,tosãnguéra
a su introducción ,i_ ñepyrũmby _pe
pintorescas ,pintorescas
como la ley británica ,ajepy'ajoko *  tembiapoukapy británica
de cada auto ,cada auto _gua
debía ,debía
si ,si
era ,ára
de ,de
día ,ára
o ,térã
si ,si
era ,ára
de ,de
noche ,pyhare
los ,los
no había ,noimeimi *
prohibiciones ,ñembotovekuéra
pero ,jepéramo
sí ,sí
gran ,gran
alarma de el público ,alarma  temirendu _gui
dos ,dos
ruedecillas ,ruedecillas
en las patas delanteras , ypekuéra delanteras _pe
y ,ha
en los ojos , tesakuéra _pe
una bocina ,una bocina
y ,ha
una guantera ,una guantera
en los cuartos traseros , kotykuéra traseros _pe
con semejante aditamento hípico ,semejante aditamento hípico _ndi
a los animales , tymbakuéra _pe
lo ,lo
obtuvo un norteamericano ,obtuvo un norteamericano
de ,de
notable ,kuaapyrã
carácter ,reko
y ,ha
genio ,genio
organizador ,organizador
el sentido popular , andu kavure'i
y ,ha
utilitario ,utilitario
hijo ,ta'ýra
de un campesino ,un campesino _gui
dedicó ,dedicó
los ,los
años ,arajerekuéra
máquinas ,máquinas
y ,ha
motores ,motores
como ,ajepy'ajoko *
aprendiz ,aprendiz
en los talleres , tembiapohakuéra _pe
de ,de
reparación ,ñemyatyrõ
de ,de
años ,arajerekuéra
de ,de
electricidad ,electricidad
y ,ha
devoraba ,omokõkõmi *
cuanto ,cuanto
caía en sus manos ,okukúimi * i_ pokuéra _pe
sobre ,sobre
invenciones ,invenciones
mecánicas ,mecánicas
de este modo ,ko teko _gui
enteró ,okuaaukakuri *
norteamericano ,norteamericano
y ,ha
de ,de
las ,las
horas ,horas
de ,de
jornada ,jornada
diaria ,ko'ẽregua
piezas ,kotypykuéra
y ,ha
motores ,motores
por la noche , pyharekue rehe
primer ,primer
meses ,jasykuéra
produjo ,omoheñóikuri *
y ,ha
los ,los
cinco ,cinco
años ,arajerekuéra
siguientes ,uperiregua
recorrieron ,oguatakuri *
todo ,todo
de ,de
la ,la
la ,la
de ,de
la serie sacó , tysýi ojarakuri *
la experiencia , tembiasakue
de su vida ,i_ tembiasa _gui
la gente prefería , mbya opotavemi *
autos ,autos
sólidos ,mbarete
y ,ha
baratos ,ndahepýi
sería el resultado de esa experiencia ,sería  tembiapokue ku tembiasakue _gua
de ,de
vendieron ,ombohepykuri *
récord ,récord
hasta la llegada , guahẽ meve
de el escarabajo , lembu _gui
de ,de
era ,ára
imposible ,katu'ỹva
vio ,vio
filosofía ,kuaapavẽ
no entraba ,ndosyryimi *
los precios , tepykuekuéra
de ,de
organización ,organización
de el trabajo , mba'apoha _gui
boga ,boga
merced ,merced
había ,oimemi *
nacido ,susu'a
serie ,tysýi
de las ideas decisivas , temimo'ãnguéra decisivas _gui
voy ,aha *
todo ,todo
el mundo podrá , yvy opojáit *
uno ,ambojuaju *
y ,ha
todo ,todo
el mundo tendrá , arapy orekot *
uno ,ambojoja *
doblaría ,doblaría
cinco ,cinco
dólares ,dólares
de sus obreros ,i_ mba'apohakuéra _gua
y ,ha
empleados ,tembiguáikuéra
si ,si
sus obreros ganaban ,i_ mba'apohakuéra ganaban
más ,más
dinero ,pirapire
esta filosofía recibió el nombre ,ko kuaapavẽ oñuvaitĩkuri *  réra
de ,de
el dolor , ñembyasy
de los obreros , mba'apohárakuéra _gui
extendió ,omuasãikuri *
todo ,todo
el mundo , yvóra
y ,ha
sirvió ,omoangapyhykuri *
de ,de
de ,de
coches ,coches
por su parte ,i_ mboja'opy rehe
hizo ,ojapokuri *
alardes ,alardes
de ,de
y ,ha
experimentó ,experimentó
amargos ,ro
fracasos ,panekuéra
de ,de
por la violencia , rairõ _re
de sus obreros ,i_ mba'apohárakuéra _gua
los muertos , te'õnguekuéra
accidentes ,accidentes
de ,de
auto ,auto
superaban ,superaban
los ,los
de la guerra , ñorairõ _gua
de ,de
más ,más
de ,de
medio ,mbytere
siglo ,siglo
la muerte , mano
las heridas , jekutukuéra
e ,ha
incalculables ,incalculables
penas ,ñembyasykuéra
y ,ha
privaciones ,jepe'akuéra
millones ,millones
de ,de
personas ,avaitekuéra
y ,ha
no ,no
la lluvia ácida , ama hái
y ,ha
incesante ,incesante
deterioro de el medio ambiente ,ambotuja *  jereha ambiente _gui
la superficie , ape
levanta en algunas zonas ,omopu'ã * algunas zonas _pe
incluso ,incluso
ha ,oime *
de ,de
metros ,ta'ãhakuéra
de ,de
altura ,yvatekue
y ,ha
hunde ,omoñapymi *
opinión ,ñeimo'ã
de ,de
los ,los
daría ,daría
anterior ,ange
va ,oho *
ser ,ser
difícil ,difícil
esta historia geológica ,ko tembiasakue geológica
de ,de
momento ,sapy'a
desconoce ,desconoce
de ,de
en este satélite ,ko jasy _pe
enfrentamos ,rombojováikuri *
realizaron ,ojapokuri *
medidas ,ta'ãhakuéra
cuenta ,cuenta
la luz , tembipe
llega ,oguahẽ *
procedente ,procedente
de nuestra estrella ,ore jasyrata _gui
es ,oha'e *
veces ,hakuéra
más ,más
débil ,kuchu
incide ,incide
sobre ,sobre
la ,la
y ,ha
de las lunas , jasykuéra _gui
de ,de
pequeño ,kyto
tamaño ,tamaño
dos ,dos
de estas lunas ,ã jasykuéra _gua
pastor ,pastor
y ,ha
encuentran ,ojohu *
en la parte inferior , pesẽngue iguypegua _pe
y ,ha
exterior ,exterior
de el anillo , kuãirũ _gua
más ,más
grueso ,poguasu
y ,ha
externo ,externo
conocido ,conocido
con el nombre , téra ndive
de ,de
el campo gravitacional , ñu gravitacional
de estas lunas ,ã jasykuéra _gui
encarga ,encarga
de ,de
órbita ,órbita
las pequeñas partículas , pehẽngue'ikuéra mirĩ
forman el anillo ,ojapo *  kuãirũ
ellas son ,ha'ekuéra oha'e *
a el igual , joguaha _pe
los anillos , kuãirũnguéra
lo ,lo
de ,de
puede ,okuaa *
de ,de
material ,material
rocoso ,rocoso
carbono ,carbono
y ,ha
gases ,gases
no ,no
conocen ,okuaa *
exactitud ,exactitud
las propiedades , mba'ekuéra
y ,ha
es ,oha'e *
posible ,ikatúva
nuevos ,pyahu
contra ,contra
de ,de
lo ,lo
pensaba ,ojepy'amongetami *
el tamaño , sa
de las partículas , ku'ikuéra _gui
componen los anillos ,omuatyrõ *  kuãirũnguéra
es mucho menor ,oha'e * mucho menor
de ,de
lo ,lo
imaginaba ,imaginaba
de el orden , tembiapoukapy _gui
de ,de
micras ,micras
un tanto ,un tanto
perplejos ,perplejos
poseen ,oguereko *
eficaz ,katupyry
y ,ha
sutil ,vevúi
estrategia ,estrategia
de ,de
supervivencia ,supervivencia
son ,pu
capaces ,ha'eve
de ,de
en nuestro cuerpo ,ore tete _pe
largos ,puku
años ,arajerekuéra
llega el momento propicio ,oguahẽ *  sapy'a propicio
para ,omombyta *
el ataque , rairõ
son ,pu
capaces ,pu'aka
incluso ,incluso
de ,de
pesar ,ñembyasy
de ,de
haya ,haya
la infección , mba'asy
porque ,ajeve
no ,no
más ,más
tarde ,tarde
como las radiaciones ultravioleta ,añemboapyte *  asãinguéra ultravioleta
de ,de
investigadores ,investigadores
británicos ,británicos
ha ,oĩ *
aprovechan de los estados ,aprovechan  tekokuéra _gua
de ,de
ánimo ,py'a
de los individuos , tapichakuéra _gui
parece ,ohi'ã *
cierto ,añete
sino ,sino
para ,omombyta *
o ,térã
otra extrovertida ,otra extrovertida
como ,añemboapyte *
pudieron ,okuaakuri *
por la cantidad , hetakue rehe
de ,de
virus ,virus
de ,de
hecho ,jehupyre
la infección , mba'asy
dos ,dos
cepas ,cepas
a la formación , tesape'a _pe
de ,de
virus ,virus
de ,de
las ,las
dos ,dos
variedades ,variedades
primitivas ,ypykue
de la persona , ava _gui
es ,oha'e *
incapaz ,pituva
de ,de
esta nueva formación ,ko tesape'a pyahu
es ,oha'e *
la ,la
gripal ,gripal
el año , arajere
murieron ,omanokuri *
más ,más
de ,de
millones ,millones
de ,de
personas ,tapichakuéra
nos ,nos
deja ,deja
atónitos ,jurujái
este mundo ,ko yvy
simple ,año
y ,ha
a la vez , ha _pe
complejo ,complejo
inseparable ,inseparable
de ,de
forman ,omoha'anga *
parte ,pehẽngue
de ,de
y ,ha
de ,de
embargo ,embargo
son ,pu
uno ,añopẽ *
de ,de
más ,más
moles ,moles
tendrán ,oguerekot *
queda ,queda
y ,ha
peligrosos ,poromongyhyjéva
compañeros ,angírũnguéra
de ,de
existencia ,jeiko
lo ,lo
visto ,amboao *
no están ,noĩri *
sus intenciones terroristas ,i_ potakuéra terroristas
sucede ,omyengovia *
y ,ha
de la propia vida , jeikove tee _gui
de ,de
guerra ,ñorairõ
de ,de
las ,las
la ,la
emplean ,oporu *
más ,más
y ,ha
más ,más
el origen , ypy
de ,de
localiza ,localiza
han ,oime *
anticuerpos ,anticuerpos
de ,de
de ,de
años ,arajerekuéra
de ,de
antigüedad ,ymaguare
conservas ,conservas
de ,de
sangre ,tuguy
temperatura ,temperatura
corporal ,corporal
como ,añemboapyte *
fue ,ohokuri *
descubierto ,juhupyre
franceses ,franceses
y ,ha
norteamericanos ,norteamericanos
la enfermedad comenzó , tasy omboypykuri *
en estos países ,ko'ã tetãnguéra _pe
pudo ,opojáikuri *
y ,ha
el resto , tembyre
de ,de
los ,los
lágrimas ,tesaykuéra
y ,ha
esperma ,mombary
de ,de
ser ,ser
través ,través
estas vías ,ã guatahakuéra
ha ,oĩ *
hecho ,jehupyre
en los llamados , tenóikuéra _pe
grupos ,atykuéra
de ,de
alto ,yvate
riesgo ,kyhyjerã
transmisión ,transmisión
sangre ,tuguy
sangre ,tuguy
medio ,mbytere
de ,de
jeringuillas ,jeringuillas
transmisión ,transmisión
esperma ,mombary
sangre ,tuguy
través ,través
de ,de
pequeñas ,ra'y
heridas ,kuarekuéra
receptores ,receptores
de ,de
sangre ,tuguy
grandes ,tuicha
cantidades ,tetakuéra
sobre ,sobre
todo ,todo
hemofílicos ,hemofílicos
transmisión ,transmisión
sangre ,tuguy
medio ,mbytere
de ,de
transfusiones ,transfusiones
podía ,okatumi *
haber ,haber
inducido ,inducido
a el poeta , ñe'ẽpapára _pe
para ,omombyta *
griegos ,griegos
y ,ha
romanos ,romanos
de ,de
combate ,ñorairõ
no para ,nomombytai *
